,label,text_,SentimentText,labels
422,CG,Gorgeous industrial feel. Easy to use. The only problem is that it's not really a,Gorgeous industrial feel. Easy to use. The only problem is that it's not really a,0
423,CG,Exactly as described. Purchased as a gift and the recipient loved it.,Exactly as described. Purchased as a gift and the recipient loved it.,0
424,CG,These are a nice size and a nice quality.  I will keep them for the next couple of,These are a nice size and a nice quality.  I will keep them for the next couple of,0
425,CG,Knives look well in the kitchen. The only problem is that it's not really a strong one,Knives look well in the kitchen. The only problem is that it's not really a strong one,0
426,CG,Very pretty and the size is perfect.  It is thick enough to hold a small person and is,Very pretty and the size is perfect.  It is thick enough to hold a small person and is,0
427,CG,Used this on my mattress and it kept the sheets comfortable.  I also have a mattress that is,Used this on my mattress and it kept the sheets comfortable.  I also have a mattress that is,0
428,CG,COMFORTABLE BUT MADE FOR A LOT OF USE!!  I've had mine for a couple,COMFORTABLE BUT MADE FOR A LOT OF USE!!  I've had mine for a couple,0
429,CG,"So far, this thing has been a great addition to my kitchen.  I have a large kitchen","So far, this thing has been a great addition to my kitchen.  I have a large kitchen",0
430,CG,Fit well.  Not as thick as the ones we have but it's still a very nice one,Fit well.  Not as thick as the ones we have but it's still a very nice one,0
431,CG,"These icetrays really are easy-release, and have the design to make them work.
","These icetrays really are easy-release, and have the design to make them work.
",0
432,CG,"The scale is not accurate, it is just a bit too large.

The scale has a","The scale is not accurate, it is just a bit too large.

The scale has a",0
433,CG,I use this for doing some laundry and it's a good size.  It's been a couple,I use this for doing some laundry and it's a good size.  It's been a couple,0
434,CG,"These sheets are very thin, and have a wide opening. I will be purchasing a different size for","These sheets are very thin, and have a wide opening. I will be purchasing a different size for",0
435,CG,"These are exactly what I needed. The only problem is that they are small, and the one I","These are exactly what I needed. The only problem is that they are small, and the one I",0
436,CG,Loved it. Stopped working within a week and the only thing I did was turn it off,Loved it. Stopped working within a week and the only thing I did was turn it off,0
437,CG,"Love it, and so will my wife and I. Very good quality.","Love it, and so will my wife and I. Very good quality.",0
438,CG,"Make sure you follow,the directions are very easy to follow. I will keep my review for the","Make sure you follow,the directions are very easy to follow. I will keep my review for the",0
439,CG,"The cushion works well for what it is intended to do.

The only reason I gave it","The cushion works well for what it is intended to do.

The only reason I gave it",0
484,CG,cleaned my knives real fast and it was a breeze. I will keep my knives in the drawer,cleaned my knives real fast and it was a breeze. I will keep my knives in the drawer,0
485,CG,Beautiful little set!  Nice colors.  Love the colors!  Love that they are bright,Beautiful little set!  Nice colors.  Love the colors!  Love that they are bright,0
486,CG,This simple tool is awesome. I love the feel of the handle.,This simple tool is awesome. I love the feel of the handle.,0
487,CG,Nice little cooking pot.  We have had it for a few months now and have used it every,Nice little cooking pot.  We have had it for a few months now and have used it every,0
488,CG,Worked for awhile. Lasted only a couple weeks. Wife loved it.,Worked for awhile. Lasted only a couple weeks. Wife loved it.,0
489,CG,This is my 3rd steam kettle.  It has a good handle and is very quiet. ,This is my 3rd steam kettle.  It has a good handle and is very quiet. ,0
490,CG,I love this stand mixer.  The quality is just what I wanted and the mixer is just what,I love this stand mixer.  The quality is just what I wanted and the mixer is just what,0
491,CG,Great little gadget! Bought one for my daughter and she loves it. She also loves the way the,Great little gadget! Bought one for my daughter and she loves it. She also loves the way the,0
492,CG,These sheets are so soft!  They are lightweight and comfortable.  I love that I can put,These sheets are so soft!  They are lightweight and comfortable.  I love that I can put,0
493,CG,I love these containers. Easy to store and the long handle makes it easy to move around. ,I love these containers. Easy to store and the long handle makes it easy to move around. ,0
494,CG,Ive ordered this multiple times and it is the best. I will keep my review for sure.,Ive ordered this multiple times and it is the best. I will keep my review for sure.,0
495,CG,Love it. Cleans  easily. Love it. Love it.,Love it. Cleans  easily. Love it. Love it.,0
496,CG,"Wife loves it, especially with the size and the long handle.

The only reason I","Wife loves it, especially with the size and the long handle.

The only reason I",0
497,CG,one panel had small chip marks on the bottom and a small scratch on the inside.,one panel had small chip marks on the bottom and a small scratch on the inside.,0
498,CG,"I don't know what all the fuss is about, but I will say that it's a pretty","I don't know what all the fuss is about, but I will say that it's a pretty",0
499,CG,"A little pricey in the beginning, but after a few months it's still a must have for anyone","A little pricey in the beginning, but after a few months it's still a must have for anyone",0
500,CG,"It's working well so far. We have the wide wooden legs of a travel trailer, the upright","It's working well so far. We have the wide wooden legs of a travel trailer, the upright",0
501,CG,i liked this so much that I bought the second one for my husband for Christmas.,i liked this so much that I bought the second one for my husband for Christmas.,0
502,CG,Beautiful heavy weight dining room rug. The quality is just what I wanted for my dining room.,Beautiful heavy weight dining room rug. The quality is just what I wanted for my dining room.,0
503,CG,"Bright, cheerful, Christmassy. Matching colors. Love the colors.","Bright, cheerful, Christmassy. Matching colors. Love the colors.",0
